Project,Study,Ord_Occ,Sta_ID,Cruise_Cast,Cast_ID,FileName,SeasaveAcqVer,Temperature_SN,Conductivity_SN,Bytes/Scan,Num_VoltageWords,ScansAve_DeckUnit,StartCast_PST,NMEA_Latitude,NMEA_Longitude,NMEA_UTC_,Store_Lat/Lon_Data,number_of_scans_to_average,pressure_baud_rate,NMEA_baud_rate,A/D_offset,GPIB_address,Ship,Cruise,Station,Cast,Operator,Cast Type,System_UTC,scan,timeJ,prDM,t090C,t190C,TRANSV,FLUORV,ALTV,PARV,OX1V,OX2V,ISUSV,PHV,spar,par,latitude,longitude,depSM,sal00,sal11,sbeox0ML/L,sbeox0PS,sbox0Mm/Kg,sbeox1ML/L,sbeox1PS,sbox1Mm/Kg,Sigma-theta00,Sigma-theta11,potemp090C,potemp190C,dm,sva,nbin,ProcDate,SBEDataProcVers,CTD.File,CTD.Con,datcnv_Ox1_hysteresis_corr,Filter_tcA,Filter_tcB,Filter_tcAvars,Filter_tcBvars,AlignCTD_Adv,celltm_alpha,celltm_tau,celltm_tsensors,derive_CNV.File,derive_CNV.Con,Derive_docdt,derive_ox_tau_corr,Loopedit_minVel,Loopedit_excl_bad_scans,Binavg_bintype,Binavg_binsize
CalCOFI,2504SH,063,090.0 045.0,2504_063,2504_063u,2504063.hex,.107,5102,3569,44,5,1,01-Apr-2025 02:39:10,32 54.89 N,118 56.21 W,01-Apr-2025 Apr 01 2025 02:37:01,Append to Every Scan,1,9600,4800,2,1,BELL M. SHIMADA,2504SH,90.0 45.0,063,KDV,ROS,01-Apr-2025 Apr 01 2025 02:39:10,Scan Count,Julian Days,Pressure Digiquartz [db],Temperature [ITS-90 deg C],Temperature 2 [ITS-90 deg C],Voltage 0,Voltage 1,Voltage 2,Voltage 3,Voltage 4,Voltage 5,Voltage 6,Voltage 7,SPAR Biospherical/Licor [umol photons/m^2/sec],PAR/Irradiance Biospherical/Licor,Latitude [deg],Longitude [deg],Depth [salt water m] lat = 32.9148,Salinity Practical [PSU],Salinity Practical 2 [PSU],Oxygen SBE 43 [ml/l] WS = 2,Oxygen SBE 43 [% saturation] WS = 2,Oxygen SBE 43 [umol/kg] WS = 2,Oxygen SBE 43 2 [ml/l] WS = 2,Oxygen SBE 43 2 [% saturation] WS = 2,Oxygen SBE 43 2 [umol/kg] WS = 2,Density [sigma-theta kg/m^3],Density 2 [sigma-theta kg/m^3],Potential Temperature [ITS-90 deg C],Potential Temperature 2 [ITS-90 deg C],Dynamic Meters [10 J/kg],Specific Volume Anomaly [10^-8 * m^3/kg],number of scans per bin,14-May-2025 11:12:17,7.26.7.129 [datcnv_vars = 21],2504063.hex,4063.XMLCON, yes,0.030,0.150,spar par,prDM,v4 4.000; v5 4.000; sbeox0V 4.000; sbeox1V 4.000,0.0300; 0.0000,7.0000; 0.0000,primary;,2504063.cnv,4063.XMLCON,seconds: 2,yes,,,meters,1
CalCOFI,2504SH,063,090.0 045.0,2504_063,2504_063d,2504063.hex,.107,5102,3569,44,5,1,01-Apr-2025 02:39:10,32 54.89 N,118 56.21 W,01-Apr-2025 Apr 01 2025 02:37:01,Append to Every Scan,1,9600,4800,2,1,BELL M. SHIMADA,2504SH,90.0 45.0,063,KDV,ROS,01-Apr-2025 Apr 01 2025 02:39:10,Scan Count,Julian Days,Pressure Digiquartz [db],Temperature [ITS-90 deg C],Temperature 2 [ITS-90 deg C],Voltage 0,Voltage 1,Voltage 2,Voltage 3,Voltage 4,Voltage 5,Voltage 6,Voltage 7,SPAR Biospherical/Licor [umol photons/m^2/sec],PAR/Irradiance Biospherical/Licor,Latitude [deg],Longitude [deg],Depth [salt water m] lat = 32.9148,Salinity Practical [PSU],Salinity Practical 2 [PSU],Oxygen SBE 43 [ml/l] WS = 2,Oxygen SBE 43 [% saturation] WS = 2,Oxygen SBE 43 [umol/kg] WS = 2,Oxygen SBE 43 2 [ml/l] WS = 2,Oxygen SBE 43 2 [% saturation] WS = 2,Oxygen SBE 43 2 [umol/kg] WS = 2,Density [sigma-theta kg/m^3],Density 2 [sigma-theta kg/m^3],Potential Temperature [ITS-90 deg C],Potential Temperature 2 [ITS-90 deg C],Dynamic Meters [10 J/kg],Specific Volume Anomaly [10^-8 * m^3/kg],number of scans per bin,14-May-2025 11:12:17,7.26.7.129 [datcnv_vars = 21],2504063.hex,4063.XMLCON, yes,0.030,0.150,spar par,prDM,v4 4.000; v5 4.000; sbeox0V 4.000; sbeox1V 4.000,0.0300; 0.0000,7.0000; 0.0000,primary;,2504063.cnv,4063.XMLCON,seconds: 2,yes,meters,1
CalCOFI,2504SH,064,090.0 053.0,2504_064,2504_064u,2504064.hex,.107,5102,3569,44,5,1,01-Apr-2025 07:54:09,32 38.96 N,119 28.94 W,01-Apr-2025 Apr 01 2025 07:53:33,Append to Every Scan,1,9600,4800,2,1,BELL M. SHIMADA,2504SH,90.0 53.0,064,LTI,ROS,01-Apr-2025 Apr 01 2025 07:54:09,Scan Count,Julian Days,Pressure Digiquartz [db],Temperature [ITS-90 deg C],Temperature 2 [ITS-90 deg C],Voltage 0,Voltage 1,Voltage 2,Voltage 3,Voltage 4,Voltage 5,Voltage 6,Voltage 7,SPAR Biospherical/Licor [umol photons/m^2/sec],PAR/Irradiance Biospherical/Licor,Latitude [deg],Longitude [deg],Depth [salt water m] lat = 32.6493,Salinity Practical [PSU],Salinity Practical 2 [PSU],Oxygen SBE 43 [ml/l] WS = 2,Oxygen SBE 43 [% saturation] WS = 2,Oxygen SBE 43 [umol/kg] WS = 2,Oxygen SBE 43 2 [ml/l] WS = 2,Oxygen SBE 43 2 [% saturation] WS = 2,Oxygen SBE 43 2 [umol/kg] WS = 2,Density [sigma-theta kg/m^3],Density 2 [sigma-theta kg/m^3],Potential Temperature [ITS-90 deg C],Potential Temperature 2 [ITS-90 deg C],Dynamic Meters [10 J/kg],Specific Volume Anomaly [10^-8 * m^3/kg],number of scans per bin,14-May-2025 11:12:18,7.26.7.129 [datcnv_vars = 21],2504064.hex,4064.XMLCON, yes,0.030,0.150,spar par,prDM,v4 4.000; v5 4.000; sbeox0V 4.000; sbeox1V 4.000,0.0300; 0.0000,7.0000; 0.0000,primary;,2504064.cnv,4064.XMLCON,seconds: 2,yes,,,meters,1
CalCOFI,2504SH,064,090.0 053.0,2504_064,2504_064d,2504064.hex,.107,5102,3569,44,5,1,01-Apr-2025 07:54:09,32 38.96 N,119 28.94 W,01-Apr-2025 Apr 01 2025 07:53:33,Append to Every Scan,1,9600,4800,2,1,BELL M. SHIMADA,2504SH,90.0 53.0,064,LTI,ROS,01-Apr-2025 Apr 01 2025 07:54:09,Scan Count,Julian Days,Pressure Digiquartz [db],Temperature [ITS-90 deg C],Temperature 2 [ITS-90 deg C],Voltage 0,Voltage 1,Voltage 2,Voltage 3,Voltage 4,Voltage 5,Voltage 6,Voltage 7,SPAR Biospherical/Licor [umol photons/m^2/sec],PAR/Irradiance Biospherical/Licor,Latitude [deg],Longitude [deg],Depth [salt water m] lat = 32.6493,Salinity Practical [PSU],Salinity Practical 2 [PSU],Oxygen SBE 43 [ml/l] WS = 2,Oxygen SBE 43 [% saturation] WS = 2,Oxygen SBE 43 [umol/kg] WS = 2,Oxygen SBE 43 2 [ml/l] WS = 2,Oxygen SBE 43 2 [% saturation] WS = 2,Oxygen SBE 43 2 [umol/kg] WS = 2,Density [sigma-theta kg/m^3],Density 2 [sigma-theta kg/m^3],Potential Temperature [ITS-90 deg C],Potential Temperature 2 [ITS-90 deg C],Dynamic Meters [10 J/kg],Specific Volume Anomaly [10^-8 * m^3/kg],number of scans per bin,14-May-2025 11:12:18,7.26.7.129 [datcnv_vars = 21],2504064.hex,4064.XMLCON, yes,0.030,0.150,spar par,prDM,v4 4.000; v5 4.000; sbeox0V 4.000; sbeox1V 4.000,0.0300; 0.0000,7.0000; 0.0000,primary;,2504064.cnv,4064.XMLCON,seconds: 2,yes,meters,1
CalCOFI,2504SH,065,090.0 060.0,2504_065,2504_065u,2504065.hex,.107,5102,3569,44,5,1,01-Apr-2025 12:34:11,32 24.99 N,119 57.54 W,01-Apr-2025 Apr 01 2025 12:33:23,Append to Every Scan,1,9600,4800,2,1,BELL M. SHIMADA,2504SH,90.0 60.0,065,ALE,ROS,01-Apr-2025 Apr 01 2025 12:34:11,Scan Count,Julian Days,Pressure Digiquartz [db],Temperature [ITS-90 deg C],Temperature 2 [ITS-90 deg C],Voltage 0,Voltage 1,Voltage 2,Voltage 3,Voltage 4,Voltage 5,Voltage 6,Voltage 7,SPAR Biospherical/Licor [umol photons/m^2/sec],PAR/Irradiance Biospherical/Licor,Latitude [deg],Longitude [deg],Depth [salt water m] lat = 32.4165,Salinity Practical [PSU],Salinity Practical 2 [PSU],Oxygen SBE 43 [ml/l] WS = 2,Oxygen SBE 43 [% saturation] WS = 2,Oxygen SBE 43 [umol/kg] WS = 2,Oxygen SBE 43 2 [ml/l] WS = 2,Oxygen SBE 43 2 [% saturation] WS = 2,Oxygen SBE 43 2 [umol/kg] WS = 2,Density [sigma-theta kg/m^3],Density 2 [sigma-theta kg/m^3],Potential Temperature [ITS-90 deg C],Potential Temperature 2 [ITS-90 deg C],Dynamic Meters [10 J/kg],Specific Volume Anomaly [10^-8 * m^3/kg],number of scans per bin,14-May-2025 11:12:20,7.26.7.129 [datcnv_vars = 21],2504065.hex,4065.XMLCON, yes,0.030,0.150,spar par,prDM,v4 4.000; v5 4.000; sbeox0V 4.000; sbeox1V 4.000,0.0300; 0.0000,7.0000; 0.0000,primary;,2504065.cnv,4065.XMLCON,seconds: 2,yes,,,meters,1
CalCOFI,2504SH,065,090.0 060.0,2504_065,2504_065d,2504065.hex,.107,5102,3569,44,5,1,01-Apr-2025 12:34:11,32 24.99 N,119 57.54 W,01-Apr-2025 Apr 01 2025 12:33:23,Append to Every Scan,1,9600,4800,2,1,BELL M. SHIMADA,2504SH,90.0 60.0,065,ALE,ROS,01-Apr-2025 Apr 01 2025 12:34:11,Scan Count,Julian Days,Pressure Digiquartz [db],Temperature [ITS-90 deg C],Temperature 2 [ITS-90 deg C],Voltage 0,Voltage 1,Voltage 2,Voltage 3,Voltage 4,Voltage 5,Voltage 6,Voltage 7,SPAR Biospherical/Licor [umol photons/m^2/sec],PAR/Irradiance Biospherical/Licor,Latitude [deg],Longitude [deg],Depth [salt water m] lat = 32.4165,Salinity Practical [PSU],Salinity Practical 2 [PSU],Oxygen SBE 43 [ml/l] WS = 2,Oxygen SBE 43 [% saturation] WS = 2,Oxygen SBE 43 [umol/kg] WS = 2,Oxygen SBE 43 2 [ml/l] WS = 2,Oxygen SBE 43 2 [% saturation] WS = 2,Oxygen SBE 43 2 [umol/kg] WS = 2,Density [sigma-theta kg/m^3],Density 2 [sigma-theta kg/m^3],Potential Temperature [ITS-90 deg C],Potential Temperature 2 [ITS-90 deg C],Dynamic Meters [10 J/kg],Specific Volume Anomaly [10^-8 * m^3/kg],number of scans per bin,14-May-2025 11:12:20,7.26.7.129 [datcnv_vars = 21],2504065.hex,4065.XMLCON, yes,0.030,0.150,spar par,prDM,v4 4.000; v5 4.000; sbeox0V 4.000; sbeox1V 4.000,0.0300; 0.0000,7.0000; 0.0000,primary;,2504065.cnv,4065.XMLCON,seconds: 2,yes,meters,1
CalCOFI,2504SH,066,090.0 070.0,2504_066,2504_066u,2504066.hex,.107,5102,3569,44,5,1,01-Apr-2025 18:40:31,32 04.58 N,120 38.51 W,02-Apr-2025 Apr 01 2025 18:39:28,Append to Every Scan,1,9600,4800,2,1,BELL M. SHIMADA,2504SH,90.0 70.0,066,KDV,PRODO,02-Apr-2025 Apr 01 2025 18:40:31,Scan Count,Julian Days,Pressure Digiquartz [db],Temperature [ITS-90 deg C],Temperature 2 [ITS-90 deg C],Voltage 0,Voltage 1,Voltage 2,Voltage 3,Voltage 4,Voltage 5,Voltage 6,Voltage 7,SPAR Biospherical/Licor [umol photons/m^2/sec],PAR/Irradiance Biospherical/Licor,Latitude [deg],Longitude [deg],Depth [salt water m] lat = 32.0763,Salinity Practical [PSU],Salinity Practical 2 [PSU],Oxygen SBE 43 [ml/l] WS = 2,Oxygen SBE 43 [% saturation] WS = 2,Oxygen SBE 43 [umol/kg] WS = 2,Oxygen SBE 43 2 [ml/l] WS = 2,Oxygen SBE 43 2 [% saturation] WS = 2,Oxygen SBE 43 2 [umol/kg] WS = 2,Density [sigma-theta kg/m^3],Density 2 [sigma-theta kg/m^3],Potential Temperature [ITS-90 deg C],Potential Temperature 2 [ITS-90 deg C],Dynamic Meters [10 J/kg],Specific Volume Anomaly [10^-8 * m^3/kg],number of scans per bin,14-May-2025 11:12:21,7.26.7.129 [datcnv_vars = 21],2504066.hex,4066.XMLCON, yes,0.030,0.150,spar par,prDM,v4 4.000; v5 4.000; sbeox0V 4.000; sbeox1V 4.000,0.0300; 0.0000,7.0000; 0.0000,primary;,2504066.cnv,4066.XMLCON,seconds: 2,yes,,,meters,1
CalCOFI,2504SH,066,090.0 070.0,2504_066,2504_066d,2504066.hex,.107,5102,3569,44,5,1,01-Apr-2025 18:40:31,32 04.58 N,120 38.51 W,02-Apr-2025 Apr 01 2025 18:39:28,Append to Every Scan,1,9600,4800,2,1,BELL M. SHIMADA,2504SH,90.0 70.0,066,KDV,PRODO,02-Apr-2025 Apr 01 2025 18:40:31,Scan Count,Julian Days,Pressure Digiquartz [db],Temperature [ITS-90 deg C],Temperature 2 [ITS-90 deg C],Voltage 0,Voltage 1,Voltage 2,Voltage 3,Voltage 4,Voltage 5,Voltage 6,Voltage 7,SPAR Biospherical/Licor [umol photons/m^2/sec],PAR/Irradiance Biospherical/Licor,Latitude [deg],Longitude [deg],Depth [salt water m] lat = 32.0763,Salinity Practical [PSU],Salinity Practical 2 [PSU],Oxygen SBE 43 [ml/l] WS = 2,Oxygen SBE 43 [% saturation] WS = 2,Oxygen SBE 43 [umol/kg] WS = 2,Oxygen SBE 43 2 [ml/l] WS = 2,Oxygen SBE 43 2 [% saturation] WS = 2,Oxygen SBE 43 2 [umol/kg] WS = 2,Density [sigma-theta kg/m^3],Density 2 [sigma-theta kg/m^3],Potential Temperature [ITS-90 deg C],Potential Temperature 2 [ITS-90 deg C],Dynamic Meters [10 J/kg],Specific Volume Anomaly [10^-8 * m^3/kg],number of scans per bin,14-May-2025 11:12:21,7.26.7.129 [datcnv_vars = 21],2504066.hex,4066.XMLCON, yes,0.030,0.150,spar par,prDM,v4 4.000; v5 4.000; sbeox0V 4.000; sbeox1V 4.000,0.0300; 0.0000,7.0000; 0.0000,primary;,2504066.cnv,4066.XMLCON,seconds: 2,yes,meters,1
CalCOFI,2504SH,067,086.7 070.0,2504_067,2504_067u,2504067.hex,.107,5102,3569,44,5,1,02-Apr-2025 02:22:34,32 38.91 N,121 02.10 W,02-Apr-2025 Apr 02 2025 02:20:53,Append to Every Scan,1,9600,4800,2,1,BELL M. SHIMADA,2504SH,86.7 70.0,067,JMA,ROS,02-Apr-2025 Apr 02 2025 02:22:34,Scan Count,Julian Days,Pressure Digiquartz [db],Temperature [ITS-90 deg C],Temperature 2 [ITS-90 deg C],Voltage 0,Voltage 1,Voltage 2,Voltage 3,Voltage 4,Voltage 5,Voltage 6,Voltage 7,SPAR Biospherical/Licor [umol photons/m^2/sec],PAR/Irradiance Biospherical/Licor,Latitude [deg],Longitude [deg],Depth [salt water m] lat = 32.6485,Salinity Practical [PSU],Salinity Practical 2 [PSU],Oxygen SBE 43 [ml/l] WS = 2,Oxygen SBE 43 [% saturation] WS = 2,Oxygen SBE 43 [umol/kg] WS = 2,Oxygen SBE 43 2 [ml/l] WS = 2,Oxygen SBE 43 2 [% saturation] WS = 2,Oxygen SBE 43 2 [umol/kg] WS = 2,Density [sigma-theta kg/m^3],Density 2 [sigma-theta kg/m^3],Potential Temperature [ITS-90 deg C],Potential Temperature 2 [ITS-90 deg C],Dynamic Meters [10 J/kg],Specific Volume Anomaly [10^-8 * m^3/kg],number of scans per bin,14-May-2025 11:12:23,7.26.7.129 [datcnv_vars = 21],2504067.hex,4067.XMLCON, yes,0.030,0.150,spar par,prDM,v4 4.000; v5 4.000; sbeox0V 4.000; sbeox1V 4.000,0.0300; 0.0000,7.0000; 0.0000,primary;,2504067.cnv,4067.XMLCON,seconds: 2,yes,,,meters,1
CalCOFI,2504SH,067,086.7 070.0,2504_067,2504_067d,2504067.hex,.107,5102,3569,44,5,1,02-Apr-2025 02:22:34,32 38.91 N,121 02.10 W,02-Apr-2025 Apr 02 2025 02:20:53,Append to Every Scan,1,9600,4800,2,1,BELL M. SHIMADA,2504SH,86.7 70.0,067,JMA,ROS,02-Apr-2025 Apr 02 2025 02:22:34,Scan Count,Julian Days,Pressure Digiquartz [db],Temperature [ITS-90 deg C],Temperature 2 [ITS-90 deg C],Voltage 0,Voltage 1,Voltage 2,Voltage 3,Voltage 4,Voltage 5,Voltage 6,Voltage 7,SPAR Biospherical/Licor [umol photons/m^2/sec],PAR/Irradiance Biospherical/Licor,Latitude [deg],Longitude [deg],Depth [salt water m] lat = 32.6485,Salinity Practical [PSU],Salinity Practical 2 [PSU],Oxygen SBE 43 [ml/l] WS = 2,Oxygen SBE 43 [% saturation] WS = 2,Oxygen SBE 43 [umol/kg] WS = 2,Oxygen SBE 43 2 [ml/l] WS = 2,Oxygen SBE 43 2 [% saturation] WS = 2,Oxygen SBE 43 2 [umol/kg] WS = 2,Density [sigma-theta kg/m^3],Density 2 [sigma-theta kg/m^3],Potential Temperature [ITS-90 deg C],Potential Temperature 2 [ITS-90 deg C],Dynamic Meters [10 J/kg],Specific Volume Anomaly [10^-8 * m^3/kg],number of scans per bin,14-May-2025 11:12:23,7.26.7.129 [datcnv_vars = 21],2504067.hex,4067.XMLCON, yes,0.030,0.150,spar par,prDM,v4 4.000; v5 4.000; sbeox0V 4.000; sbeox1V 4.000,0.0300; 0.0000,7.0000; 0.0000,primary;,2504067.cnv,4067.XMLCON,seconds: 2,yes,meters,1
CalCOFI,2504SH,068,086.7 055.0,2504_068,2504_068u,2504068.hex,.107,5102,3569,44,5,1,08-Apr-2025 09:01:47,33 09.36 N,120 00.29 W,08-Apr-2025 Apr 08 2025 09:00:34,Append to Every Scan,1,9600,4800,2,1,BELL M. SHIMADA,2504SH,86.7 55.0,068,LTI,ROS,08-Apr-2025 Apr 08 2025 09:01:47,Scan Count,Julian Days,Pressure Digiquartz [db],Temperature [ITS-90 deg C],Temperature 2 [ITS-90 deg C],Voltage 0,Voltage 1,Voltage 2,Voltage 3,Voltage 4,Voltage 5,Voltage 6,Voltage 7,SPAR Biospherical/Licor [umol photons/m^2/sec],PAR/Irradiance Biospherical/Licor,Latitude [deg],Longitude [deg],Depth [salt water m] lat = 33.156,Salinity Practical [PSU],Salinity Practical 2 [PSU],Oxygen SBE 43 [ml/l] WS = 2,Oxygen SBE 43 [% saturation] WS = 2,Oxygen SBE 43 [umol/kg] WS = 2,Oxygen SBE 43 2 [ml/l] WS = 2,Oxygen SBE 43 2 [% saturation] WS = 2,Oxygen SBE 43 2 [umol/kg] WS = 2,Density [sigma-theta kg/m^3],Density 2 [sigma-theta kg/m^3],Potential Temperature [ITS-90 deg C],Potential Temperature 2 [ITS-90 deg C],Dynamic Meters [10 J/kg],Specific Volume Anomaly [10^-8 * m^3/kg],number of scans per bin,14-May-2025 11:12:25,7.26.7.129 [datcnv_vars = 21],2504068.hex,4068.XMLCON, yes,0.030,0.150,spar par,prDM,v4 4.000; v5 4.000; sbeox0V 4.000; sbeox1V 4.000,0.0300; 0.0000,7.0000; 0.0000,primary;,2504068.cnv,4068.XMLCON,seconds: 2,yes,,,meters,1
CalCOFI,2504SH,068,086.7 055.0,2504_068,2504_068d,2504068.hex,.107,5102,3569,44,5,1,08-Apr-2025 09:01:47,33 09.36 N,120 00.29 W,08-Apr-2025 Apr 08 2025 09:00:34,Append to Every Scan,1,9600,4800,2,1,BELL M. SHIMADA,2504SH,86.7 55.0,068,LTI,ROS,08-Apr-2025 Apr 08 2025 09:01:47,Scan Count,Julian Days,Pressure Digiquartz [db],Temperature [ITS-90 deg C],Temperature 2 [ITS-90 deg C],Voltage 0,Voltage 1,Voltage 2,Voltage 3,Voltage 4,Voltage 5,Voltage 6,Voltage 7,SPAR Biospherical/Licor [umol photons/m^2/sec],PAR/Irradiance Biospherical/Licor,Latitude [deg],Longitude [deg],Depth [salt water m] lat = 33.156,Salinity Practical [PSU],Salinity Practical 2 [PSU],Oxygen SBE 43 [ml/l] WS = 2,Oxygen SBE 43 [% saturation] WS = 2,Oxygen SBE 43 [umol/kg] WS = 2,Oxygen SBE 43 2 [ml/l] WS = 2,Oxygen SBE 43 2 [% saturation] WS = 2,Oxygen SBE 43 2 [umol/kg] WS = 2,Density [sigma-theta kg/m^3],Density 2 [sigma-theta kg/m^3],Potential Temperature [ITS-90 deg C],Potential Temperature 2 [ITS-90 deg C],Dynamic Meters [10 J/kg],Specific Volume Anomaly [10^-8 * m^3/kg],number of scans per bin,14-May-2025 11:12:25,7.26.7.129 [datcnv_vars = 21],2504068.hex,4068.XMLCON, yes,0.030,0.150,spar par,prDM,v4 4.000; v5 4.000; sbeox0V 4.000; sbeox1V 4.000,0.0300; 0.0000,7.0000; 0.0000,primary;,2504068.cnv,4068.XMLCON,seconds: 2,yes,meters,1
CalCOFI,2504SH,069,086.7 060.0,2504_069,2504_069u,2504069.hex,.107,5102,3569,44,5,1,08-Apr-2025 12:59:29,32 59.21 N,120 20.95 W,08-Apr-2025 Apr 08 2025 12:57:58,Append to Every Scan,1,9600,4800,2,1,BELL M. SHIMADA,2504SH,86.7 60.0,069,ALE,ROS,08-Apr-2025 Apr 08 2025 12:59:29,Scan Count,Julian Days,Pressure Digiquartz [db],Temperature [ITS-90 deg C],Temperature 2 [ITS-90 deg C],Voltage 0,Voltage 1,Voltage 2,Voltage 3,Voltage 4,Voltage 5,Voltage 6,Voltage 7,SPAR Biospherical/Licor [umol photons/m^2/sec],PAR/Irradiance Biospherical/Licor,Latitude [deg],Longitude [deg],Depth [salt water m] lat = 32.9868,Salinity Practical [PSU],Salinity Practical 2 [PSU],Oxygen SBE 43 [ml/l] WS = 2,Oxygen SBE 43 [% saturation] WS = 2,Oxygen SBE 43 [umol/kg] WS = 2,Oxygen SBE 43 2 [ml/l] WS = 2,Oxygen SBE 43 2 [% saturation] WS = 2,Oxygen SBE 43 2 [umol/kg] WS = 2,Density [sigma-theta kg/m^3],Density 2 [sigma-theta kg/m^3],Potential Temperature [ITS-90 deg C],Potential Temperature 2 [ITS-90 deg C],Dynamic Meters [10 J/kg],Specific Volume Anomaly [10^-8 * m^3/kg],number of scans per bin,14-May-2025 11:12:26,7.26.7.129 [datcnv_vars = 21],2504069.hex,4069.XMLCON, yes,0.030,0.150,spar par,prDM,v4 4.000; v5 4.000; sbeox0V 4.000; sbeox1V 4.000,0.0300; 0.0000,7.0000; 0.0000,primary;,2504069.cnv,4069.XMLCON,seconds: 2,yes,,,meters,1
CalCOFI,2504SH,069,086.7 060.0,2504_069,2504_069d,2504069.hex,.107,5102,3569,44,5,1,08-Apr-2025 12:59:29,32 59.21 N,120 20.95 W,08-Apr-2025 Apr 08 2025 12:57:58,Append to Every Scan,1,9600,4800,2,1,BELL M. SHIMADA,2504SH,86.7 60.0,069,ALE,ROS,08-Apr-2025 Apr 08 2025 12:59:29,Scan Count,Julian Days,Pressure Digiquartz [db],Temperature [ITS-90 deg C],Temperature 2 [ITS-90 deg C],Voltage 0,Voltage 1,Voltage 2,Voltage 3,Voltage 4,Voltage 5,Voltage 6,Voltage 7,SPAR Biospherical/Licor [umol photons/m^2/sec],PAR/Irradiance Biospherical/Licor,Latitude [deg],Longitude [deg],Depth [salt water m] lat = 32.9868,Salinity Practical [PSU],Salinity Practical 2 [PSU],Oxygen SBE 43 [ml/l] WS = 2,Oxygen SBE 43 [% saturation] WS = 2,Oxygen SBE 43 [umol/kg] WS = 2,Oxygen SBE 43 2 [ml/l] WS = 2,Oxygen SBE 43 2 [% saturation] WS = 2,Oxygen SBE 43 2 [umol/kg] WS = 2,Density [sigma-theta kg/m^3],Density 2 [sigma-theta kg/m^3],Potential Temperature [ITS-90 deg C],Potential Temperature 2 [ITS-90 deg C],Dynamic Meters [10 J/kg],Specific Volume Anomaly [10^-8 * m^3/kg],number of scans per bin,14-May-2025 11:12:26,7.26.7.129 [datcnv_vars = 21],2504069.hex,4069.XMLCON, yes,0.030,0.150,spar par,prDM,v4 4.000; v5 4.000; sbeox0V 4.000; sbeox1V 4.000,0.0300; 0.0000,7.0000; 0.0000,primary;,2504069.cnv,4069.XMLCON,seconds: 2,yes,meters,1
CalCOFI,2504SH,070,080.0 070.0,2504_070,2504_070u,2504070.hex,.107,5102,3569,44,5,1,09-Apr-2025 01:05:25,33 48.79 N,121 50.72 W,09-Apr-2025 Apr 09 2025 01:00:11,Append to Every Scan,1,9600,4800,2,1,BELL M. SHIMADA,2504SH,80.0 70.0,070,JMA,ROS,09-Apr-2025 Apr 09 2025 01:05:25,Scan Count,Julian Days,Pressure Digiquartz [db],Temperature [ITS-90 deg C],Temperature 2 [ITS-90 deg C],Voltage 0,Voltage 1,Voltage 2,Voltage 3,Voltage 4,Voltage 5,Voltage 6,Voltage 7,SPAR Biospherical/Licor [umol photons/m^2/sec],PAR/Irradiance Biospherical/Licor,Latitude [deg],Longitude [deg],Depth [salt water m] lat = 33.8132,Salinity Practical [PSU],Salinity Practical 2 [PSU],Oxygen SBE 43 [ml/l] WS = 2,Oxygen SBE 43 [% saturation] WS = 2,Oxygen SBE 43 [umol/kg] WS = 2,Oxygen SBE 43 2 [ml/l] WS = 2,Oxygen SBE 43 2 [% saturation] WS = 2,Oxygen SBE 43 2 [umol/kg] WS = 2,Density [sigma-theta kg/m^3],Density 2 [sigma-theta kg/m^3],Potential Temperature [ITS-90 deg C],Potential Temperature 2 [ITS-90 deg C],Dynamic Meters [10 J/kg],Specific Volume Anomaly [10^-8 * m^3/kg],number of scans per bin,14-May-2025 11:12:28,7.26.7.129 [datcnv_vars = 21],2504070.hex,4070.XMLCON, yes,0.030,0.150,spar par,prDM,v4 4.000; v5 4.000; sbeox0V 4.000; sbeox1V 4.000,0.0300; 0.0000,7.0000; 0.0000,primary;,2504070.cnv,4070.XMLCON,seconds: 2,yes,,,meters,1
